"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2024-11-21","46700","46700","46000","46000","-1.50 %","50.00"
"UNL","2024-11-20","46996.7","46996.7","46700","46700","-1.01 %","30.00"
"UNL","2024-11-19","47200","47200","47174.9","47174.9","1.23 %","30.00"
"UNL","2024-11-17","47799.9","47799.9","46500","46600","-0.85 %","172.00"
"UNL","2024-11-14","47000","47500","46411","47000","-0.63 %","120.00"
"UNL","2024-11-13","47600","47980.8","47040","47300","-1.46 %","316.00"
"UNL","2024-11-12","48600","48750","48000","48000","0.00 %","100.00"
"UNL","2024-11-11","48200.1","48530","48000","48000","0.00 %","100.00"
"UNL","2024-11-10","47600","48928.9","47600","48000","0.00 %","50.00"
"UNL","2024-11-06","48950","48950","47971","48000","0.00 %","170.00"
"UNL","2024-11-05","48959.6","48959.6","48000","48000","0.00 %","182.00"
"UNL","2024-10-30","48700","48720","48000","48000","-0.83 %","40.00"
"UNL","2024-10-29","48300","48400","48300","48400","0.37 %","130.00"
"UNL","2024-10-28","49000","49000","48100","48220","0.15 %","136.00"
"UNL","2024-10-27","48800","48800","48150","48150","-0.10 %","130.00"
"UNL","2024-10-24","48300","49845","48100","48200","-1.37 %","230.00"
"UNL","2024-10-23","48804","49800","48400","48870","-1.87 %","230.00"
"UNL","2024-10-22","49310","49800","48328.8","49800","3.01 %","70.00"
"UNL","2024-10-21","48954","48954","47900","48344","0.72 %","80.00"
"UNL","2024-10-20","48265","49488.9","47873","48000","-1.74 %","151.00"
"UNL","2024-10-17","49499.9","49499.9","48850","48850","-0.81 %","110.00"
"UNL","2024-10-16","50300","50300","49250","49250","-1.50 %","131.00"
"UNL","2024-10-15","50960","51900","50000","50000","-3.85 %","40.00"
"UNL","2024-10-09","51306","52300","50000","52000","3.38 %","201.00"
"UNL","2024-10-08","50000","50300","49999.9","50300","-0.91 %","201.00"
"UNL","2024-10-07","51646","51646","50020.1","50760","-3.68 %","260.00"
"UNL","2024-10-06","51612","52700","49700","52700","4.15 %","511.00"
"UNL","2024-10-02","51000","51082","50600","50600","1.04 %","50.00"
"UNL","2024-10-01","50500","50500","50020","50080","-0.81 %","60.00"
"UNL","2024-09-30","50900","50950","50490","50490","0.98 %","40.00"
"UNL","2024-09-29","50052","50052","50000","50000","-1.48 %","30.00"
"UNL","2024-09-26","51340","51340","50500","50750","0.70 %","80.00"
"UNL","2024-09-25","49999","50398.9","49999","50398.9","1.82 %","40.00"
"UNL","2024-09-24","49201","49500","49196","49500","-1.39 %","70.00"
"UNL","2024-09-23","50184","50200","50000","50200","2.03 %","50.00"
"UNL","2024-09-22","50000","50000","49200.1","49200.1","-1.60 %","90.00"
"UNL","2024-09-18","49001","50000","49001","49999","-0.00 %","50.00"
"UNL","2024-09-16","50600","50600","49999.9","49999.9","-1.57 %","20.00"
"UNL","2024-09-15","50801","51400","50800","50800","-1.93 %","120.00"
"UNL","2024-09-12","50790","51811","50790","51800","4.02 %","80.00"
"UNL","2024-09-11","50000","50050","49750.1","49800","-1.39 %","105.00"
"UNL","2024-09-10","51455","51455","50426","50500","-1.86 %","30.00"
"UNL","2024-09-09","51487.3","51487.3","51455","51455","-2.06 %","70.00"
"UNL","2024-09-08","50487","52538","50487","52538","6.13 %","150.00"
"UNL","2024-09-05","49500","49990","49500","49502","0.00 %","120.00"
"UNL","2024-09-04","50388","50388","49000","49500","0.20 %","350.00"
"UNL","2024-09-03","50000","50200","49400","49400","0.36 %","175.00"
"UNL","2024-09-02","49500","49501","48994","49225","0.25 %","50.00"
"UNL","2024-09-01","49105","49105","49100.1","49100.1","-1.60 %","30.00"
"UNL","2024-08-29","49998.5","49998.5","49000","49900","0.40 %","80.00"
"UNL","2024-08-28","49980","50960","49200","49700","1.43 %","100.00"
"UNL","2024-08-27","50000","50374","49000","49000","-1.41 %","130.00"
"UNL","2024-08-25","49999","50000","49500","49700","-0.60 %","143.00"
"UNL","2024-08-22","49999","50000","49999","50000","0.16 %","81.00"
"UNL","2024-08-21","50000","50000","49920","49920","0.04 %","40.00"
"UNL","2024-08-18","50000","50110","49900","49900","-0.20 %","140.00"
"UNL","2024-08-15","50999","50999","50000","50001","-1.95 %","115.00"
"UNL","2024-08-14","50000","50997.3","49999","50997.3","1.99 %","50.00"
"UNL","2024-08-13","49999","50997","49999","50001","0.00 %","90.00"
"UNL","2024-08-12","51000","51000","49980","49999","-0.00 %","500.00"
"UNL","2024-08-11","52999","52999","50000","50000","-3.85 %","70.00"
"UNL","2024-08-08","51000","52000","50000","52000","4.00 %","60.00"
"UNL","2024-08-07","50000","51998","49900","50000.1","0.04 %","150.00"
"UNL","2024-08-06","49030.4","51000","49030.4","49980","-0.10 %","215.00"
"UNL","2024-08-05","51082.5","51082.5","49050","50031","-4.02 %","406.00"
"UNL","2024-07-31","50101","52125","49980","52125","4.04 %","270.00"
"UNL","2024-07-30","53040","54100","50101","50101","-3.65 %","100.00"
"UNL","2024-07-29","53732","53732","51800","52000","-1.29 %","155.00"
